Date-Time,Burned
2022-04-25T00:04:01,410315786981650
2022-04-25T00:14:01,410315786981650
2022-04-25T08:04:26,410315786981650
2022-04-25T08:14:27,410315786981650
2022-04-25T08:24:28,410315786981650
2022-04-25T08:34:28,410315786981650
2022-04-25T08:44:29,410315786981650
2022-04-25T08:54:29,410315786981650
2022-04-25T09:04:30,410315786981650
2022-04-25T09:14:30,410315786981650
2022-04-25T09:24:31,410315786981650
2022-04-25T09:34:31,410315786981650
2022-04-25T09:44:32,410315786981650
2022-04-25T09:54:32,410315786981650
2022-04-25T10:04:33,410315786981650
2022-04-25T10:14:33,410315786981650
2022-04-25T10:24:34,410315786981650
2022-04-25T10:34:35,410315786981650
2022-04-25T10:44:35,410315786981650
2022-04-25T10:54:36,410315786981650
2022-04-25T11:04:36,410315786981650
2022-04-25T11:14:37,410315786981650
2022-04-25T11:24:37,410315786981650
2022-04-25T11:34:38,410315786981650
2022-04-25T11:44:38,410315786981650
2022-04-25T11:54:39,410315786981650
2022-04-25T12:04:39,410315786981650
2022-04-25T12:14:40,410315786981650
2022-04-25T12:24:40,410315786981650
2022-04-25T12:34:41,410315786981650
2022-04-25T12:44:41,410315786981650
2022-04-25T12:54:42,410315786981650
2022-04-25T13:04:42,410315786981650
2022-04-25T13:14:43,410315786981650
2022-04-25T13:24:44,410315786981650
2022-04-25T13:34:44,410315786981650
2022-04-25T13:44:45,410315786981650
2022-04-25T13:54:45,410315786981650
2022-04-25T14:04:46,410315786981650
2022-04-25T14:14:47,410315786981650
2022-04-25T14:24:47,410315786981650
2022-04-25T14:34:48,410315786981650
2022-04-25T14:44:48,410315786981650
2022-04-25T14:54:49,410315786981650
2022-04-25T15:04:49,410315786981650
2022-04-25T15:14:50,410315786981650
2022-04-25T15:24:50,410315786981650
2022-04-25T15:34:51,410315786981650
2022-04-25T15:44:51,410315786981650
2022-04-25T15:54:52,410315786981650
2022-04-25T16:04:53,410315786981650
2022-04-25T16:14:53,410315786981650
2022-04-25T16:24:54,410315786981650
2022-04-25T16:34:54,410315786981650
2022-04-25T16:44:55,410315786981650
2022-04-25T16:54:55,410315786981650
2022-04-25T17:04:56,410315786981650
2022-04-25T17:14:57,410315786981650
2022-04-25T17:24:57,410315786981650
2022-04-25T17:34:58,410315786981650
2022-04-25T17:44:58,410315786981650
2022-04-25T17:54:59,410315786981650
2022-04-25T18:04:59,410315786981650
2022-04-25T18:15:00,410315786981650
2022-04-25T18:25:00,410315786981650
2022-04-25T18:35:01,410315786981650
2022-04-25T18:45:01,410315786981650
2022-04-25T18:55:02,410315786981650
2022-04-25T19:05:03,410315786981650
2022-04-25T19:15:03,410315786981650
2022-04-25T19:25:04,410315786981650
2022-04-25T19:35:04,410328592872036
2022-04-25T19:45:05,410328592872036
2022-04-25T19:55:05,410328592872036
2022-04-25T20:05:06,410328592872036
2022-04-25T20:15:06,410328592872036
2022-04-25T20:25:07,410328592872036
2022-04-25T20:35:07,410328592872036
2022-04-25T20:45:08,410328592872036
2022-04-25T20:55:09,410328592872036
2022-04-25T21:05:09,410328592872036
2022-04-25T21:15:10,410328592872036
